hw_id,region_name,site_code,major_type,sub_major_type,item_desc,hw_brand_name,hw_model,hw_asset_num,hw_serial_num,hw_date_acq,hw_acq_val,hw_status,hw_host_name,hw_ip_add,hw_mac_add,hw_user_name,hw_primary_role,hw_memory,hdd_capacity,hdd_free_space,hdd_health,os_type,core_buid,rsu_fac,mv_dto,mv_maint,ims_aiu,dl_dto,dl_maint,dotnet,hw_antivi,ports_num,ports_working,ports_deffect,new_column,user_id
,1,1364,,,Keyboard,HP, ,CI 24040,Unreadable, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1364,,,Mouse,HP, ,CI 24440,Unreadable,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,1,1364,,,CPU-PC,HP,HP DeskPro 400 G4,PE 39553,SGH741P4MM,02/06/17,,On Site,1364W0012_2,,,,Evaluator ,4.00 GB,931.07 GB,898.67 GB,1,Windows 10 32Bit,DL DEMERIT,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1364,,,Monitor-LCD,HP, ,PE 39945,3CQ7392L3V, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1364,,,Keyboard, , ,Unreadable,Unreadable, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1364,,,Mouse, , ,CI 29174,Unreadable,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,1,1364,,,CPU-PC,HP,HP DeskPro 400 G4,PE 39548,SGH741P4TJ,42772,,On Site,1364W0017_2,,,,Photo-sig,4.00 GB,465.32 GB,426.02 GB,1,Windows 10 32Bit,DL DEMERIT,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1364,,,Monitor-LCD,HP, ,PE 48149,3CQ3240K3K, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1364,,,Keyboard,HP, ,CI 24052,Unreadable, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1364,,,Mouse,HP, ,CI 22454,Unreadable,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,1,1364,,,Mouse,HP, ,CI 24446,Unreadable,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,1,1364,,,CPU-PC,HP,HP DeskPro 400 G4,PE 41005,SGH808QNC3,42772,,On Site,1364W0011_2,,,,Site Support,4.00 GB,465.27 GB,372.81 GB,1,Windows 10 32Bit,DL DEMERIT,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1364,,,Monitor-LCD,HP,HP L1910,PE 46866,3CQ21208DW, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1364,,,Keyboard, , ,CI 24037,Unreadable, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1364,,,Mouse, , ,CI 24437,Unreadable,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,1,1364,,,UPS-PC,EATON,5E850i,PE 39458,PA63H20TB9,11/23/17,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,1,1364,,,UPS-Server,Liebert,GXT5,PE 49545,2331901351AFFX3,09/25/23,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1301,,,Monitor-LCD,HP,"19.5""",PE 51408,3CQ50308B8, ,,On Site, ,,,,Site Support, , , , , , , ,, , , , ,,,,,,,
,1,1301,,,CPU-PC,HP,DX2810,PE 32536,SGH9130LRT,39972,,On Site,1800W0025-_03,10.13.101.201,00-23-7D-2B-6F-2F,,Evaluator,4.00 GB,1 TB,912 GB,1,Windows XP,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1301,,,Keyboard,HP, ,CI 14728,BC3880FVBWY22S, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1301,,,Monitor-LCD,HP,"19.5""",PE 51409,3CQ50801NR,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1301,,,Monitor-LCD,HP,L1910,PE 31756,CNK842185N, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1301,,,Mouse,HP, ,Unreadable,19269XPMDJRV,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,1,1301,,,Monitor-LCD,HP,L910,PE 26705,CNK8400KGY, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1301,,,CPU-PC,HP,DX2710,PE 29937,SGH847008R,39792,,On Site,1308W0001_13,10.13.101.200,00-23-7D-16-5F-33,,Evaluator,4.00 GB,500 GB,109.GB,1,Windows XP,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1301,,,Monitor-LCD,HP,L1910,PE 26746,CNK8400KFG, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1301,,,CPU-PC,HP,DX2710,PE 26837,SGH8470D8N,39792,,On Site,1301W0002_01,,,,Evaluator,4.00 GB,250 GB,34GB,0.8,Windows XP,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1301,,,CPU-PC,HP,DX2710,PE 26771,SGH8470DCF,39792,,On Site,1301W0012_01,10.13.101.205,00-23-7D-16-6C-89,,Evaluator,4.00 GB,160.00 GB,112GB,1,Windows XP,OR/CR,0,,1,0,0,0,Ver 4.0,,,,,,
,1,1301,,,Monitor-LCD,HP,v194,PE 45524,3cq01500wb, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1301,,,CPU-PC,HP,DX2710,PE 31896,SGH8470D77,39792,,On Site,1301W0026_01,10.13.101.190,00-23-7D-16-7A-77,,Evaluator,4.00 GB,1 TB,737GB,1,Windows XP,OR/CR,0,,,0,0,0,Ver 4.0,,,,,,
,1,1301,,,Monitor-LCD,HP,L1910,PE 3847,CNK8400KPZ, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1301,,,Monitor-LCD,HP,,PE 50488,3CQ41302JF, ,,On Site, ,,,, , , , , ,, , ,, , , , , ,,,,,,
,1,1301,,,CPU-PC,HP,HP Pro SSF 400 G9,PE 47838,4ce323drjv,45139,,On Site,1301W0024_03,10.13.101.79,E0-73-E7-B2-4B-45,,Cashier,8.00 GB,500GB,386.84GB,1,Windows 10 64 Bit,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1301,,,Monitor-LCD,HP,HP P204V,PE 48103,3CQ3240KWC, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1301,,,Keyboard, , ,CI 31550,Unreadable, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1301,,,Mouse, , ,CI 31599,Unreadable,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,1,1301,,,CPU-PC,HP,DX2810,PE 32031,SGH9130LMK,39972,,On Site,1300W0031_02,,,,Encoding of Reports,4.00 GB,500 GB,120.13GB,1,Windows XP,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1301,,,Monitor-LCD,HP,L1910,PE 26727,CNK8400KDM, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1301,,,Mouse,HP, ,CI 22381,Unreadable,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,1,1301,,,CPU-PC,HP,HP Pro SSF 400 G9,PE 50829,4CE411BYNH,,,On Site,1308W0001_6,,,,Evaluator,16 GB,160.00 GB,27GB,1,Windows 11 64Bit,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1301,,,Monitor-LCD,HP,"19.5""",PE 50490,3CQ41302QD, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1301,,,CPU-PC,HP,DX2710,PE 27378,SGH8470D81,39792,,On Site,1303W0071,,,,Supply Officer WS,4.00 GB,1 TB,901.82GB,1,Windows XP,OR/CR,0,,0,1,0,0,Ver 4.0,,,,,,
,1,1301,,,Monitor-LCD,HP,L1910,PE 26748,CNK8400KFB, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1301,,,UPS-Server,Liebert,GXT5,PE 49542,2332101163AFFX3,09/25/23,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1301,,,CPU-PC,HP,HP Pro SSF 400 G9,PE 50828,4CE408CWVB,,,On Site,1301W0057_01,,,,,16 GB,500 GB,109.GB,1,Windows 11 64Bit,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1301,,,Monitor-LCD,HP,"19.5""",PE 50491,3CQ4130375,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1301,,,Monitor-LCD,HP, L1910,PE 26702,CNK8421868,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1301,,,CPU-PC,HP,HP Pro SSF 400 G9,PE 50830,4CE411BYM7,,,On Site,1303W0072_02,,,, ,16 GB,1 TB,911.51GB,1,Windows 11 64Bit,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1301,,,CPU-PC,HP,HP Pro SSF 400 G9,PE 50831,4CE411BYN1,,,On Site,,,,,,16 GB,,,,Windows 11 64Bit,OR/CR,,,,,,,,,,,,,
,1,1301,,,Monitor-LCD,HP,"19.5""",PE 50489,3CQ41302Q5, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1303,,,Monitor-LCD,HP,HP V194,PE 46113,3CQ036096X, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1303,,,CPU-PC,HP,DX2810,PE 35716,SGH033919V,39972,,On Site,1303W0020_03,,,, ,4.00 GB,80 GB,44.7GB,0.69,Windows XP,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1303,,,Monitor-LCD,HP,L1910,PE 26697,CNK8400K96, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1303,,,Monitor-LCD,HP,L1910,Unreadable,CNK90405V6, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1303,,,CPU-PC,HP,DX2710,PE 26120,SGH84700Y6,39792,,On Site,1303W010_02,,,, ,4.00 GB,500 GB,120GB,0.25,Windows XP,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1303,,,Monitor-LCD,HP, ,PE 45523,3CQ0160FJ9, ,,On Site, ,,,,Evaluator, , , , , , , ,, , , , ,,,,,,,
,1,1303,,,CPU-PC,HP,HP DeskPro 400 G4,PE 39523,SGH741P4MW,42772,,On Site,1303W0021_02,10.13.101.70,6C-62-6D-62-47-19,, ,4.00 GB,1 TB,861GB,1,Windows 10 32Bit,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1303,,,Monitor-LCD,HP,"19.5""",PE 51410,3CQ50307R5, ,,On Site, ,,,,Evaluator, , , , , , , ,, , , , ,,,,,,,
,1,1303,,,CPU-PC,HP,DX2710,PE 26834,SGB8470D7C,39792,,On Site,1303W0020_01,,,, ,4.00 GB,150.00 GB,118.13GB,1,Windows XP,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1303,,,Monitor-LCD,HP,"19.5""",PE 51411,3CQ50307N2, ,,On Site, ,,,,Evaluator, , , , , , , ,, , , , ,,,,,,,
,1,1303,,,CPU-PC,HP,DX2710,PE 25516,SGH84700ZS,39792,,On Site,1303W0032_02,10.13.101.239,00-23-7D-16-79-11,, ,4.00 GB,500 GB,437GB,1,Windows XP,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1303,,,Mouse,A4tech, ,Unreadable,Unreadable,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,1,1303,,,CPU-PC,HP,HP Pro SSF 400 G9,PE 47897,4CE324BHR1,08/01/23,,On Site,1303W0085_15,,,,Evaluator,8.00 GB,500GB,391GB,1,Windows 10 64 Bit,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1303,,,Monitor-LCD,HP, ,PE 48100,3cq3240kvr, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1303,,,Keyboard, , ,CI 31576,Unreadable, ,,On Site, ,,,,Approving , , , , , , , ,, , , , ,Ver 4.0,,,,,,
,1,1303,,,Mouse, , ,CI 31619,Unreadable,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,1,1303,,,CPU-PC,HP,Pro3000,PE 35699,SGH032PZ79,08/11/10,,On Site,1300W0023,,,,Cashier,4.00 GB,150.00 GB,130GB,0.79,Windows XP,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1303,,,CPU-PC,HP,HP Pro SSF 400 G9,PE 50832,4CE411BYQS,,,On Site,NCRRO0058,,,, ,16 GB,150.00 GB,120.98GB,1,Windows 11 64Bit,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1303,,,Monitor-LCD,HP,L1910,PE 26701,CNK8400KMG, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1303,,,CPU-PC,HP,HP Pro SSF 400 G9,PE 50833,4CE408CWW0,,,On Site,1303W0090_01,,,,Encoding of Reports,16 GB,1 TB,903.2GB,1,Windows 11 64Bit,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1303,,,Mouse, , ,Unreadable,Unreadable,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,1,1303,,,CPU-PC,HP,DX2710,PE 26149,SGH84700V3,39792,,On Site,1303W0103_02,,,,Evaluator,4.00 GB,160.00 GB,114GB,1,Windows XP,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1303,,,Monitor-LCD,HP,L1910,PE 27629,CNK8400K8C, ,,On Site, ,,,,Evaluator, , , , , , , ,, , , , ,,,,,,,
,1,1303,,,Mouse,A4tech, ,CI 28198,PE19019010484,,,On Site,,,,,Supply Officer WS,,,,,,,,,,,,,,,,,,,
,1,1303,,,CPU-PC,HP,Pro3000,PE 36402,SGH038PJTS,40401,,On Site,1303W102_02,,,, ,4.00 GB,500 GB,115.8GB,1,Windows XP,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1303,,,Monitor-LCD,HP,L1910,PE 26747,CNK84217F5, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1303,,,Monitor-LCD,HP,L1910,PE 37144,CNK03612KL, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1303,,,UPS-Server,Liebert,GXT5,PE 49543,2331901356AFFX3,09/25/23,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1303,,,Monitor-LCD,HP,"19.5""",PE 50492,3CQ41302RL,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1303,,,CPU-PC,DELL,Dell optiplex 360/330,PE 03168,9FZTS1S,06/19/07,,On Site,1303W0064_3,,,,,4.00 GB,160.00 GB,114GB,1,Windows XP,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1303,,,Monitor-LCD,HP,"19.5""",PE 50493,3CQ41302JN,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1303,,,CPU-PC,HP,HP Pro SSF 400 G9,PE 51147,4CE348BCGF,,,On Site,1301W108_05,10.13.101.242,00-24-81-84-28-A0,,Approving ,16 GB,160.00 GB,119GB,0.77,Windows 11 64Bit,OR/CR,0,,,0,0,0,Ver 4.0,,,,,,
,1,1303,,,Monitor-LCD,HP,"19.5""",PE 50494,3CQ41302RG,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1303,,,CPU-PC,HP,HP Pro SSF 400 G9,PE 50835,4CE411BYQW,,,On Site,,,,,,16 GB,,,,Windows 11 64Bit,OR/CR,,,,,,,,,,,,,
,1,1303,,,Monitor-LCD,HP,"19.5""",PE 50495,3CQ41302JD,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1367,,,CPU-PC,HP,DX2810,PE 33543,SGH9350P90,39972,,On Site,1367_ws012411,10.13.67.191,00-24-81-84-17-B3,,MV Evaluator,2 GB,300 GB,268.1 GB,0.97,Windows XP,DL DEMERIT,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1367,,,Monitor-LCD,HP,L1910,PE 28953,CNK8400JNS, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Keyboard,A4tech, ,CI 21882,Unreadable, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Mouse, , ,Unreadable,Unreadable,,,On Site,,,,,MV Evaluator,,,,,,,,,,,,,,,,,,,
,1,1367,,,Mouse, , ,Unreadable,Unreadable,,,On Site,,,,,MV Evaluator,,,,,,,,,,,,,,,,,,,
,1,1367,,,CPU-PC,HP,Pro3000,PE 36910,SGH042SJF6,40401,,On Site,,,,,MV Evaluator,2 GB,150.00 GB,125.3 GB,1,Windows XP,DL DEMERIT,,,,,,,Ver 4.0,,,,,,
,1,1367,,,CPU-PC,HP,Pro3000,PE 36422,SGH038PJVY,40401,,On Site,1367w0008)01,10.13.67.77,00-24-81-84-17-B3,,MV Evaluator,2 GB,150.00 GB,125.3 GB,1,Windows XP,DL DEMERIT,0,,1,0,0,0,Ver 4.0,,,,,,
,1,1367,,,Monitor-LCD,HP,L1910,PE 27650,CNK84217JN, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Keyboard,HP , ,CI 16754,Unreadable, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Mouse,Genius, ,CI 26574,Unreadable,,,On Site,,,,,MV Evaluator,,,,,,,,,,,,,,,,,,,
,1,1367,,,UPS-PC,"	Powerware", PW-9110,PE 28049,B26557-0205,,,On Site,,,,,MV Evaluator,,,,,,,,,,,,,,,,,,,
,1,1367,,,CPU-PC,HP,Pro3000,PE 36617,SGH044P1L3,40401,,On Site,1397w0009_03,10.13.67.78,6C-62-6D-03-5D-FD,,MV Evaluator,3.00 GB,1 TB,902 GB,1,Windows XP,DL DEMERIT,0,,,0,0,0,Ver 4.0,,,,,,
,1,1367,,,Monitor-LCD,HP,L1910,PE 28923,CNK8400K32, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Keyboard, HP, ,CI 26656,Unreadable, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Mouse, , ,CI 24446,Unreadable,,,On Site,,,,,MV Evaluator,,,,,,,,,,,,,,,,,,,
,1,1367,,,UPS-PC,"	Powerware", PW-9110,PE 27150,B17981,,,On Site,,,,,MV Evaluator,,,,,,,,,,,,,,,,,,,
,1,1367,,,CPU-PC,HP,DX2810,PE 33642,SGH9350P9W,39972,,On Site,1367w0039_3,10.13.67.74,E4-6F-13-A8-44-EB,,MV Evaluator,3.5 GB,150.00 GB,114.72 GB,1,Windows XP,DL DEMERIT,0,,,0,0,0,Ver 4.0,,,,,,
,1,1367,,,Monitor-LCD,HP,HP COMPAQ LE1911,PE 34994,CNK0160KQB, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Keyboard,A4tech, ,CI 28029,Unreadable, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Mouse,A4tech, ,CI 29839,Unreadable,,,On Site,,,,,MV Evaluator,,,,,,,,,,,,,,,,,,,
,1,1367,,,CPU-PC,HP,DX2710,PE 31950,SGH84700WD,39792,,On Site,1367ws0802_8,10.13.67.137,00-23-7D-16-7D-03,,MV Evaluator,2 GB,500 GB,465 GB,1,Windows XP,DL DEMERIT,0,,,0,0,0,Ver 4.0,,,,,,
,1,1367,,,Monitor-LCD,HP,HP 204v,PE 46864,3CQ21208DV, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Keyboard,A4tech, ,CI 28077,Unreadable, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Mouse, , ,CI 31189,Unreadable,,,On Site,,,,,MV Evaluator,,,,,,,,,,,,,,,,,,,
,1,1367,,,CPU-PC,HP,DX2810,PE 32408,SGH9130LW5,39972,,On Site,1367ws006_77,10.13.67.72,00-23-7D-2B-80-32,,MV Evaluator,3.00 GB,1 TB,902 GB,0.92,Windows XP,DL DEMERIT,0,,,0,0,,Ver 4.0,,,,,,
,1,1367,,,Monitor-LCD,HP,HP 204v,PE 48144,3CQ3240K46, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Keyboard,A4tech, ,CI 28075,Unreadable, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Mouse, , ,CI 04141 ,Unreadable,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1367,,,CPU-PC,HP,DX2710,PE 26751,SGH847013W,39792,,On Site,1367ws202080,10.13.67.103,00-22-64-B7-74-23,,Approving,2 GB,465 GB,435.5 GB,1,Windows XP,DL DEMERIT,0,,,1,,,Ver 4.0,,,,,,
,1,1367,,,Monitor-LCD,HP,HP 204v,PE 48145,3CQ3240KLM, ,,On Site, ,,,,Approving, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Keyboard,A4tech, ,CI 21881,Unreadable, ,,On Site, ,,,,Approving, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Mouse, , ,CI 29229,Unreadable,,,On Site,,,,,Approving,,,,,,,,,,,,,,,,,,,
,1,1367,,,Monitor-LCD,AOC,TFT17W80PSA,PE 50252,Unreadable, ,,On Site, ,,,,Releasing Officer, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Keyboard, , ,Unreadable,Unreadable, ,,On Site, ,,,,Releasing Officer, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Mouse,A4tech, ,CI 210700,Unreadable,,,On Site,,,,,Releasing Officer,,,,,,,,,,,,,,,,,,,
,1,1367,,,CPU-PC,HP,Pro3000,PE 36772,SGH039QHHB,08/11/10,,On Site,1367w0010_1,10.13.67.141,6C-62-6D-68-8A-DA,,MV Evaluator,3.00 GB,280 GB,249.7 GB,1,Windows XP,DL DEMERIT,0,,,0,0,0,Ver 4.0,,,,,,
,1,1367,,,Monitor-LCD,HP,L1910,PE 26304,CNK8400JBN, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Keyboard, , ,Unreadable,Unreadable, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,CPU-PC,HP,DX2710,PE 27335,SGH84700C8,39792,,On Site,1367ws7831_22,10.13.67.129,00-23-7D-1E-00-ED,,MV Evaluator,3.00 GB,150.00 GB,120.6 GB,0.05,Windows XP,DL DEMERIT,0,,,0,0,0,Ver 4.0,,,,,,
,1,1367,,,Monitor-LCD,hp,DX2710,PE 35367,SGH84700C8, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Keyboard, , ,CI 18019,Unreadable, ,,On Site, ,,,,MV Evaluator, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,CPU-PC,HP,DX2710,PE 27496,SGH8470D4V,39792,,On Site,1367w0005_1,10.13.67.78,6C-62-6D-03-5D-FD,,Cashier,2 GB,150.00 GB,97.3 GB,1,Windows XP,DL DEMERIT,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1367,,,Monitor-LCD,HP,,PE 28940 ,Unreadable, ,,On Site, ,,,,, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Keyboard, , ,CI 28783,Unreadable, ,,On Site, ,,,,Cashier, , , , , , , ,, , , , , ,,,,,,
,1,1367,,,Monitor-LCD,HP,,PE 51074,CNK03608YD,,,On Site,,,,,MV Evaluator,,,,,,,,,,,,,,,,,,,
,1,1367,,,CPU-PC,HP,DX2710,PE 26757,SGH8470D7B,12/10/08,,On Site,1367w0023_4,,,,Site Support,3.00 GB,150.00 GB,85.15 GB,0.93,Windows XP,DL DEMERIT,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1367,,,Monitor-LCD,HP,,PE 31734,CNK84217HX,,,On Site,,,,,Site Support,,,,,,,,,,,,,,,,,,,
,1,1367,,,CPU-PC,HP,DX2810,PE 34188,SGH93702XF,39972,,On Site,1367w2020_08,10.13.67.177,00-24-81-CA-75-98,,Approving,3.00 GB,465 GB,420.6 GB,0.89,Windows XP,DL DEMERIT,0,,,0,,,Ver 4.0,,,,,,
,1,1367,,,UPS-Server,Liebert,GXT5,PE 48849,2324501123AFFX3,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,
,1,1367,,,CPU-PC,HP,G9,PE 51144,4CE411BQ1X,,,On Site,,,,,,,,,,Windows 11 64Bit,,,,,,,,,,,,,,
,1,1368,,,Monitor-LCD,ASUS, ,PE 1432,63L8006325, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1368,,,Keyboard,HP, ,CI 15648,Unreadable, ,,On Site, ,,,, , , , , , , , ,, , , , , ,,,,,,
,1,1368,,,Mouse,ASUS, ,CI 20703,Unreadable,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,1,1368,,,UPS-Server,Liebert, GXT5 ,PE 49560,2332101124AFFX3,,,On Site,,,,, ,,,,,,,,,,,,,,,,,,,
,1,1368,,,CPU-PC,HP,DX2710,PE 27352,SGH84700BJ,39792,,On Site,1368W007_1,10.13.68.80,00-23-7d-16-69-7b,,CASHIER,4.00 GB,150.00 GB,15 GB,0.8,Windows XP,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1368,,,Monitor-LCD,Philips, ,PE 46200,ZV0A2309007856, ,,On Site, ,,,,CASHIER, , , , , , , ,, , , , , ,,,,,,
,1,1368,,,Keyboard,LENOVO, ,Unreadable,NONE, ,,On Site, ,,,,CASHIER, , , , , , , ,, , , , , ,,,,,,
,1,1368,,,Mouse,A4tech, ,Unreadable,NONE,,,On Site,,,,,CASHIER,,,,,,,,,,,,,,,,,,,
,1,1368,,,UPS-PC,POWERWARE, ,Unreadable,B18436,,,On Site,,,,,CASHIER,,,,,,,,,,,,,,,,,,,
,1,1368,,,CPU-PC,HP,HP DeskPro 400 G4,PE 41092,SGH808QNHC,02/06/17,,On Site,1387W001_01,10.13.68.73,18-60-24-E5-5C-90,,APPROVING,4.00 GB,465.76 GB,400 GB,1,Windows 10 32Bit,OR/CR,1,,,1,,,Ver 3.5,,,,,,
,1,1368,,,Monitor-LCD,Philips, ,Unreadable,ZV0A2030017959, ,,On Site, ,,,,APPROVING, , , , , , , ,, , , , , ,,,,,,
,1,1368,,,Keyboard,A4tech, ,CI 29103,NONE, ,,On Site, ,,,,APPROVING, , , , , , , ,, , , , , ,,,,,,
,1,1368,,,Mouse,A4tech, ,CI 25804,NONE,,,On Site,,,,,APPROVING,,,,,,,,,,,,,,,,,,,
,1,1368,,,CPU-PC,HP,HP DeskPro 400 G4,PE 41098,SGH808QNM9,42772,,On Site,1368w074_01,10.13.68.74,18-60-24-ES-5A-23,,EVALUATOR ,4.00 GB,465.76 GB,415 GB,1,Windows 10 32Bit,OR/CR,0,,0,0,0,0,Ver 4.0,,,,,,
,1,1368,,,Monitor-LCD,Philips, ,PE 46199,ZV0A2039007350, ,,On Site, ,,,,EVALUATOR , , , , , , , ,, , , , , ,,,,,,
,1,1368,,,Keyboard,HP, ,CI 24039,NONE , ,,On Site, ,,,,EVALUATOR , , , , , , , ,, , , , , ,,,,,,
,1,1368,,,Mouse,A4tech, ,CI 29856,NONE,,,On Site,,,,,EVALUATOR ,,,,,,,,,,,,,,,,,,,
,1,1368,,,CPU-PC,HP,DX2710,PE 27353,SGH847008W,39792,,On Site,1368W0012_1,10.13.68.95,00-23-7d-16-62-CB,,RELEASING ,3.24 GB,149.05 GB,97 GB,1,Windows XP,OR/CR,0,,0,1,0,0,Ver 3.5,,,,,,
