hw_id,region_name,site_code,major_type,sub_major_type,item_desc,hw_brand_name,hw_model,hw_asset_num,hw_serial_num,hw_date_acq,hw_acq_val,hw_status,hw_host_name,hw_ip_add,hw_mac_add,hw_user_name,hw_primary_role,hw_memory,hdd_capacity,hdd_free_space,hdd_health,os_type,core_buid,rsu_fac,mv_dto,mv_maint,ims_aiu,dl_dto,dl_maint,dotnet,hw_antivi,ports_num,ports_working,ports_deffect,new_column,user_id
,4,0336,,Monitor,Monitor-LCD,HP,L1910,PE 25599,CNK8400K5P,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0336,,CPU,CPU-PC,HP,G9,PE 51108,4CE411BQ45,,,On Site,,,,,,,,,,Windows 11 64Bit,,,,,,,,,,,,,,0
,4,0340,,CPU,CPU-PC,HP,DX2810,PE 32057,SGH9130LRX,,,On Site,0340W012_01,10.3.40.73,00-23-7D-2B-80-B5,,,3.46 GB,149.05 GB,2.92 GB,1,Windows XP,none,0,,0,0,0,0,V4.0.30319,eScan,,,,,0
,4,0340,,CPU,CPU-PC,HP,DX2810,PE 32901,SGH9130LZH,,,On Site,0340W00014_1,10.3.40.76,00-23-7D-2B-80-D1,,,1.96 GB,232.88 GB,1.07 GB,1,Windows XP,45026,0,,0,0,0,0,V4.0.30320,eScan,,,,,0
,4,0340,,Monitor,Monitor-LCD,HP,"19.5""",PE 51281,3CQ4460DPM,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,CPU,CPU-PC,HP,DX2810,PE 32437,SGH9130LW4,,,On Site,0340W00015_1,10.3.40.99,00-23-7D-2B-80-2E,,,3.46 GB,149.05 GB,2.63 GB,100%,Windows XP,45026,0,,1,1,0,0,V4.0.30319,eScan,,,,,0
,4,0340,,Monitor,Monitor-LCD,HP,V194,PE 46885,3CQ21208C3,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,UPS,UPS-PC,Eaton,5E850i,PE 46986,PA63L28AMN,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,UPS,UPS-PC,Eaton,5E850i,PE 46987,PA63L28YM7,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,Monitor,Monitor-LCD,HP,"19.5""",PE 51282,3CQ4460DGN,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,CPU,CPU-PC,HP,DX2810,PE 33325,SGH9350P66,,,On Site,0340W00013_2,10.3.40.70,00-24-81-84-17-3D,,,3.46 GB,149.05 GB,2.92 GB,1,Windows XP,45026,0,,0,0,0,0,none,eScan,,,,,0
,4,0340,,Monitor,Monitor-LCD,HP,"19.5""",PE 51283,3CQ4460DJC,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,CPU,CPU-PC,HP,DX2810,PE 34163,SGH93702XH,,,On Site,0340W12_01,10.3.40.75,00-24-81-84-16-EF,,,3.46 GB,149.05 GB,2.84 GB,1,Windows XP,45026,0,,0,0,0,0,V4.0.30326,eScan,,,,,0
,4,0340,,UPS,UPS-PC,Eaton,5E850i,PE 46988,PA63L30BJC,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,Monitor,Monitor-LCD,HP,L1910,PE 32624,CNC906QFG5,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,UPS,UPS-PC,Eaton,5E850i,PE 46989,PA63L28ANG,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,CPU,CPU-PC,HP,DX2810,PE 32051,SGH9130LY4,,,On Site,0340W00015_02,10.3.40.72,00-23-7D-2B-6F-D8,,,3.46 GB,465.76 GB,2.9 GB,100%,Windows XP,45026,0,,0,1,0,0,V4.0.30327,eScan,,,,,0
,4,0340,,Monitor,Monitor-LCD,HP,L1910,PE 32623,CNC906QDSC,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,UPS,UPS-PC,Powercom,BNT-1000,PE 11845,40134290604,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,Monitor,Monitor-LCD,HP,L1910,PE 32631,CNC906QDNR,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,UPS,UPS-PC,Eaton,5E850i,PE 46990,PA63L28WV1,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,CPU,CPU-PC,HP,Pro3000,PE 36036,SGH037TYFV,,,On Site,0340W0005_5,10.3.40.74,00-23-7D-16-66-9B,,,3.24 GB,149.05 GB,2.88 GB,1,Windows XP,45026,0,,0,0,0,0,none,eScan,,,,,0
,4,0340,,Monitor,Monitor-LCD,HP,L1910,PE 32622,CNC906QFGG,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,CPU,CPU-PC,HP,Pro3000,PE 36937,SGH042SJD2,,,On Site,0340W00018_1,,,,,2.87 GB,698.64 GB,1.84 GB,1,Windows XP,45026,0,,0,0,0,0,V4.0.30328,eScan,,,,,0
,4,0340,,Monitor,Monitor-LCD,HP,L1910,PE 32627,CNC906QDN0,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,CPU,CPU-PC,HP,DX2710,PE 32055,SGH9130LRN,,,On Site,0340W00020_2,10.3.40.77,00-23-7D-2B-71-C5,,,1.96 GB,465.76 GB,1.04 GB,1,Windows XP,45026,0,,0,0,0,0,V4.0.30324,eScan,,,,,0
,4,0340,,Monitor,Monitor-LCD,HP,L1910,PE 32626,CNC906QFFN,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,UPS,UPS-PC,Eaton,5E850i,PE 46984,PA63L28YK9,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,CPU,CPU-PC,HP,DX2710,PE 32066,SGH9130M00,,,On Site,0340W00016_1,10.3.40.71,00-23-7D-2B-0D-A3,,,3.46 GB,465.76 GB,2.56 GB,100%,Windows XP,45026,0,,0,0,0,0,V4.0.30325,eScan,,,,,0
,4,0340,,Monitor,Monitor-LCD,HP,V194,PE 46133,3CQ0360YY4,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,UPS,UPS-PC,Eaton,5E850i,PE 46985,PA63L30BNC,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,UPS,UPS-SERVER,Liebert,GXT4,PE 48203,2201901950AFFX3,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,Monitor,Monitor-LCD,HP,L1910,PE 32653,CNC906QFGB,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0340,,CPU,CPU-PC,HP,G9,PE 51105,4CE411BQ1W,,,On Site,,,,,,,,,,Windows 11 64Bit,,,,,,,,,,,,,,0
,4,0344,,Monitor,Monitor-LCD,HP,L1910,PE 32681,CNC906WD53,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 41134,SGH808QNKY,02/06/17,,On Site,0344W006_01,10.3.44.208,18-60-24-E5-5A-C6,,,4.00 GB,465.80 GB,417.4,1,Windows 10 32Bit,DL DEMERIT,0,,0,0,0,0,V4.0.30319,,,,,,0
,4,0344,,Monitor,Monitor-LCD,HP,V194,PE 41969,3CQ7140GXJ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,UPS,UPS-PC,Eaton,5E850i,PE 40807,PA63H49DPN,02/22/18,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 41132,SGH808QND9,02/06/17,,On Site,0344W005_01,10.3.44.78,18-60-24-E5-5D-E2,,,4.00 GB,465.80 GB,416.25,1,Windows 10 32Bit,DL DEMERIT,0,1,1,0,0,0,V4.0.30319,,,,,,0
,4,0344,,Monitor,Monitor-LCD,HP,V194,PE 41629,3CQ804BZB,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,UPS,UPS-PC,Eaton,5E850i,PE 43178,PA63J17MJD,02/22/18,,Pull Out,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 41131,SGH808QN7V,02/06/17,,On Site,0344W007_01,10.3.44.201,18-60-24-E5-5C-2E,,,4.00 GB,465.80 GB,415.71,1,Windows 10 32Bit,DL DEMERIT,0,,1,0,0,0,V4.0.30319,,,,,,0
,4,0344,,Monitor,Monitor-LCD,HP,V194,PE 41631,3CQ8042DLF,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,UPS,UPS-PC,Eaton,5E850i,PE 40658,PA63H49DWA,02/22/18,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 41128,SGH808QNNF,,,On Site,0344W008_01,10.3.44.203,18-60-24-E5-5A-C2,,,4.00 GB,465.80 GB,411.3,1,Windows 10 32Bit,,0,,0,0,0,0,V4.0.30319,,,,,,0
,4,0344,,Monitor,Monitor-LCD,HP,V194,PE 41630,3CQ8042DJV,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,UPS,UPS-PC,Eaton,5E850i,PE 40659,PA63J0IHRE,,,Pull Out,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 41135,SGH808QNG1,,,Pull Out,0344W002_01,10.3.44.56,18-60-24-E5-5B-B4,,,4.00 GB,465.80 GB,420.4,1,Windows 10 32Bit,DL DEMERIT,0,,0,0,0,0,V4.0.30319,,,,,,0
,4,0344,,Monitor,Monitor-LCD,HP,V194,PE 41632,3CQ8042DKT,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,UPS,UPS-PC,Eaton,5E850i,PE 40726,PA63J01HRC,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 41130,SGH808QNFS,02/06/17,,On Site,0344W001_01,10.3.44.207,E8-D8-D1-C2-82-74,,,4.00 GB,465.80 GB,420.4,1,Windows 10 32Bit,DL DEMERIT,0,,0,0,0,0,,,,,,,0
,4,0344,,Monitor,Monitor-LCD,HP,V194,PE 41636,3CQ8042DKP,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,UPS,UPS-PC,Eaton,5E850i,PE 40655,PA63H49DMK,02/22/18,,Pull Out,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 41133,SGH808QNDG,02/06/17,,On Site,0344W004_1,10.3.44.210,18-60-24-E5-58-AD,,,4.00 GB,465.80 GB,415.61,1,Windows 10 32Bit,DL DEMERIT,0,,0,0,0,0,V4.0.30319,,,,,,0
,4,0344,,Monitor,Monitor-LCD,HP,V194,PE 41628,3CQ8042BZJ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 41129,SGH808QNLV,02/06/17,,On Site,0344W003_01,10.3.44.42,18-60-24-E5-4E-69,,,4.00 GB,465.80 GB,415.61,1,Windows 10 32Bit,DL DEMERIT,0,,0,0,0,0,V4.0.30319,,,,,,0
,4,0344,,Monitor,Monitor-LCD,HP,V194,PE 41634,3CQ8042D56,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,CPU,CPU-PC,HP,HP DeskPro 400 G4,PE 41136,SGH808QNH6,02/06/17,,On Site,034W000015,10.3.44.206,18-60-24-E5-5C-BE,,,4.00 GB,465.80 GB,408.6,1,Windows 10 32Bit,DL DEMERIT,0,,0,1,0,0,V4.0.30319,,,,,,0
,4,0344,,Monitor,Monitor-LCD,HP,V194,PE 41635,3CQ8042DJY,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,UPS,UPS-PC,Eaton,5E850i,PE 44394,PA63J22PLB,02/22/18,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,UPS,UPS-SERVER,Liebert,GXT4,PE 42264,1813900165AFC03,10/11/17,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,Monitor,Monitor-LCD,HP,V194,PE 41633,3CQ8042DKF,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,Monitor,Monitor-LCD,HP,L1910,PE 34275,SCNC927NYV0,,,Pull Out,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,CPU,CPU-PC,HP,DX2810,PE 32538,SGH9130LPG,06/08/09,,On Site,,UNPLUG,6C-62-6D-0E-EE-73,,,,,,,Windows XP,OR/CR,0,,0,0,0,0,,eScan,,,,,0
,4,0344,,UPS,UPS-PC,Eaton,5E850i,PE 40729,PA63H49DVM,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0344,,UPS,UPS-PC,Eaton,5E850i,PE 40657,PA63J01HWE,,,Pull Out,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,CPU,CPU-PC,HP,DX2810,PE 36806,SGH039QHKB,06/08/09,,On Site,0348W00010_9,10.3.48.72,6C-62-6D-62-4B-55,,,2.87 GB,149.05 GB,902.02,100% excellent,Windows XP,DL DEMERIT,0,,1,1,0,0,V4.0.3,eScan,,,,,0
,4,0348,,Monitor,Monitor-LCD,HP,L1910,PE 33080,CNC906QFDC,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,UPS,UPS-PC,Powerware,PW-9110,PE 03187,B26792,01/31/08,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,Monitor,Monitor-LCD,HP,L1910,PE 33030,CNC906QD4H,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,CPU,CPU-PC,HP,DX2810,PE 32950,SGH9130MO6,06/08/09,,On Site,0348w0001_1,10.3.48.81,00-23-7d-2b-1a-8e,,,3.46 GB,149.05 GB,122.30 GB,100% excellent,Windows XP,DL DEMERIT,0,,1,0,0,0,V4.0.3,eScan,,,,,0
,4,0348,,CPU,CPU-PC,HP,DX2810,PE 32433,SGH9130LYB,06/08/09,,On Site,0348W0000,10.3.48.70,00-23-7D-2B-1A-FF,,,3.46 GB,149.05 GB,113.97 GB,100% excellent,Windows XP,DL DEMERIT,0,,0,0,0,0,V4.0.3,eScan,,,,,0
,4,0348,,UPS,UPS-PC,Eaton,5E850i,PE 46965,PA63L28ABD,09/28/22,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,CPU,CPU-PC,HP,DX2810,PE 32962,SGH9130LNM,06/08/09,,On Site,0348W0002_1,,,,,3.46 GB,149.05 GB,118.81 GB,100% excellent,Windows XP,DL DEMERIT,0,,0,0,0,0,V4.0.3,eScan,,,,,0
,4,0348,,Monitor,Monitor-LCD,HP,L1910,PE 33032,CNC906QD3X,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,UPS,UPS-PC,Eaton,5E850i,PE 46963,PA63L28YN5,09/28/22,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,UPS,UPS-PC,Eaton,5E850i,PE 46964,PA63L30BGK,09/28/22,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,CPU,CPU-PC,HP,DX2810,PE 32105,SGH9130LWS,06/08/09,,On Site,,,,,,,,,,Windows XP,DL DEMERIT,0,,0,0,0,0,,,,,,,0
,4,0348,,UPS,UPS-PC,Eaton,5E850i,PE 46966,PA63L28YF4,09/28/22,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,Monitor,Monitor-LCD,HP,P204v,PE 45586,3CQ01500RT,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,CPU,CPU-PC,HP,DX2810,PE 32978,SGH9130LNG,,,On Site,0348W00032_3,10.3.48.70,00-23-7D-2B-1A-FF,,,,,,,Windows XP,,,,,,,,,,,,,,0
,4,0348,,Monitor,Monitor-LCD,HP,L1910,PE 33027,CNC906QD3Y,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,UPS,UPS-PC,,,PE 27162,B26340,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,CPU,CPU-PC,HP,DX2810,PE 32995,SGH9130LVT,,,On Site,,,,,,,,,,Windows XP,,,,,,,,,,,,,,0
,4,0348,,Monitor,Monitor-LCD,Philips,I05E12,PE 23235,N/A,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,CPU,CPU-PC,HP,G9,PE 51112,4CE348BCC9,,,On Site,,,,,,,,,,Windows 11 64Bit,,,,,,,,,,,,,,0
,4,0348,,Monitor,Monitor-LCD,HP,"19.5""",PE 51284,3CQ4460DH8,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,Monitor,Monitor-LCD,HP,"19.5""",PE 51285,3CQ4460DHJ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0348,,Monitor,Monitor-LCD,HP,"19.5""",PE 51286,3CQ4460DJN,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,CPU,CPU-PC,HP,HP Elitedesk 705,PE 42892,1CZ91303JX,,,On Site,0352W002_01,10.3.52.64,F4-39-09-13-E6-D0,,,4096MB,120.02GB,62.45GB,1,Windows 10 32Bit,45183,1,,1,1,0,0,V4.0.3,eScan,,,,,0
,4,0352,,UPS,UPS-PC,Eaton,5E850i,PE 47002,PA63L28AKA,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,Monitor,Monitor-LCD,HP,V194,PE 43034,3CQ9110MQ3,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,CPU,CPU-PC,HP,HP Elitedesk 705,PE 42891,1CZ91303LG,,,On Site,0352W007_01,10.3.52.84,F4-39-09-0B-1D-CF,,,4096MB,120.02GB,65.45GB,1,Windows 10 32Bit,45043,0,,1,1,0,0,V4.0.3,eScan,,,,,0
,4,0352,,Monitor,Monitor-LCD,HP,V194,PE 43037,3CQ9110MT9,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,UPS,UPS-PC,Eaton,5E850i,PE 47000,PA63L30BEJ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,CPU,CPU-PC,HP,HP Elitedesk 705,PE 42889,1CZ91303L3,,,On Site,0352W009_01,10.3.52.99,F4-39-09-13-E5-75,,,4096MB,471.07GB,411.50GB,1,Windows 10 32Bit,45202,1,,1,1,0,0,V4.0.3,eScan,,,,,0
,4,0352,,Monitor,Monitor-LCD,HP,V194,PE 43039,3CQ911MRY,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,UPS,UPS-PC,Eaton,5E850i,PE 43150,PA63J17MKK,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,CPU,CPU-PC,HP,DX2710,PE 27395,SGH8470085,,,On Site,0352W011_02,10.3.52.94,F4-39-09-14-04-8C,,,4096MB,120.02GB,69GB,1,Windows XP,44685,1,,1,1,0,0,V4.0.3,eScan,,,,,0
,4,0352,,Monitor,Monitor-LCD,HP,V194,PE 43042,3CQ9110MRQ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,CPU,CPU-PC,HP,HP Elitedesk 705,PE 42895,1CZ91303KL,,,On Site,0352W001_02,10.3.52.77,F4-39-09-0B-1C-5F,,,4096MB,471GB,409GB,1,Windows 10 32Bit,45202,0,,1,1,0,0,V4.0.3,eScan,,,,,0
,4,0352,,UPS,UPS-PC,Eaton,5E850i,PE 43152,PA63J17MMR,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,Monitor,Monitor-LCD,HP,V194,PE 43044,3CQ9110MRS,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,CPU,CPU-PC,HP,HP Elitedesk 705,PE 42890,1CZ9303MB,,,On Site,0352W003_01,10.3.52.91,F4-34-09-0B-19-05,,,4096MB,120.02GB,79.97GB,1,Windows 10 32Bit,45202,0,,0,0,0,0,V4.0.3,eScan,,,,,0
,4,0352,,Monitor,Monitor-LCD,HP,V194,PE 43038,3CQ9110MPZ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,UPS,UPS-PC,Eaton,5E850i,PE 47004,PA63L28YH1,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,CPU,CPU-PC,HP,HP Elitedesk 705,PE 42894,1CZ91303KU,,,On Site,0352W006_01,10.3.52.93,F4-39-09-0B-1A-60,,,4096MB,120.02GB,79.87GB,100%,Windows 10 32Bit,45204,0,,0,0,0,0,V4.0.3,eScan,,,,,0
,4,0352,,UPS,UPS-PC,Eaton,5E850i,PE 43143,PA63J17MFJ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,Monitor,Monitor-LCD,HP,V194,PE 43041,3CQ9110MRV,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,CPU,CPU-PC,HP,HP Elitedesk 705,PE 42887,1CZ91303KF,,,On Site,0352W00_01,,,,,4096MB,120.02GB,81.93GB,1,Windows 10 32Bit,45202,0,,0,0,0,0,V4.0.3,eScan,,,,,0
,4,0352,,Monitor,Monitor-LCD,HP,V194,PE 43035,3CQ9110MTD,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,UPS,UPS-PC,Eaton,5E850i,PE 47003,PA63L28AMR,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,UPS,UPS-PC,Eaton,5E850i,PE 47005,PA63L28YK4,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,CPU,CPU-PC,HP,HP Elitedesk 705,PE 42888,1CZ91303L9,,,On Site,0352W005_01,10.3.52.86,F4-39-09-13-C0-ED,,,4096MB,120.02GB,78.85GB,1,Windows 10 32Bit,45202,0,,0,0,0,0,V4.0.3,eScan,,,,,0
,4,0352,,UPS,UPS-PC,Eaton,5E850i,PE 47001,PA63L28AME,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,Monitor,Monitor-LCD,HP,V194,PE 43043,3CQ911OMRT,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,CPU,CPU-PC,HP,HP Elitedesk 705,PE 42886,1CZ91303LC,,,On Site,0352W012_01,10.3.52.87,F4-39-09-0B-19-15,,,4096MB,120.02.GB,80.89GB,100%,Windows 10 32Bit,45202,1,,1,1,0,,V4.0.3,eScan,,,,,0
,4,0352,,UPS,UPS-PC,Eaton,5E850i,PE 43145,PA63J17MPN,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,Monitor,Monitor-LCD,HP,V194,PE 43045,3CQ9110MPP,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,CPU,CPU-PC,HP,HP Elitedesk 705,PE 42885,1CZ91303N2,,,On Site,0352W010_01,10.3.52.72,F4-39-09-13-E6-8C,,,4096MB,120.02GB,78.63GB,1,Windows 10 32Bit,45202,0,,0,0,0,0,V4.0.3,eScan,,,,,0
,4,0352,,Monitor,Monitor-LCD,HP,V194,PE 43036,3CQ9110MTF,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,UPS,UPS-PC,Eaton,5E850i,PE 43146,PA63J17MCB,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,UPS,UPS-PC,Eaton,5E850i,PE 43153,PA63J17MLT,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,UPS,UPS-PC,Eaton,5E850i,PE 43147,PA63J17MHP,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,CPU,CPU-PC,HP,HP Elitedesk 705,PE 42893,1CZ91303LR,,,On Site,0352w004_01,10.3.52.71,F4-39-09-13-D1-5E,,,4096MB,120.02GB,78.63GB,1,Windows 10 32Bit,45202,0,,0,0,0,0,V4.0.3,eScan,,,,,0
,4,0352,,Monitor,Monitor-LCD,HP,V194,PE 46886,3CQ21208C6,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,Monitor,Monitor-LCD,HP,V194,PE 42413,3CQ715100K,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0352,,UPS,UPS-SERVER,Liebert,GXT4,PE 39343,1721800143AFC03,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0353,,CPU,CPU-PC,HP,Pro3000,PE 34810,SGH029T1ZQ,08/11/10,,On Site,0353W02_01,10.3.53.90,6C-62-6D-0E-EE-16,,,4096 MB,29.36 GB,11.57 GB,0.8,Windows XP,DL DEMERIT,0,,0,0,0,0,V4.0.3,eScan,,,,,0
,4,0353,,Monitor,Monitor-LCD,HP,L1910,PE 32735,CNC906QD3H,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0353,,UPS,UPS-PC,Eaton,5E850i,PE 44478,PA63J22NKN,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0353,,CPU,CPU-PC,HP,Pro3000,PE 32956,SGH9130LNJ,08/11/10,,On Site,0353w003_01,10.3.53.81,00-23-7D-2A-FD-AA,,,4096 MB,29.36 GB,11.83 GB,96%,Windows XP,DL DEMERIT,0,,0,0,0,0,V4.0.3,eScan,,,,,0
,4,0353,,Monitor,Monitor-LCD,HP,V194,PE 38549,3CQ631202W,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0353,,UPS,UPS-PC,Eaton,5E850i,PE 40572,PA63H49DPM,02/22/18,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0353,,Monitor,Monitor-LCD,HP,L1910,PE 33090,CNC906QFF6,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0353,,UPS,UPS-PC,Eaton,5E850i,PE 43185,PA63J17MJP,04/23/19,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0353,,CPU,CPU-PC,HP,Pro3000,PE 32949,SGH913CLV4,08/11/10,,On Site,0353W006_01,10.3.53.82,00-23-7D-2B-16-65,,,4096 MB,29.36 GB,12.56 GB,97%,Windows XP,DL DEMERIT,0,,0,0,0,0,V4.0.3,eScan,,,,,0
,4,0353,,Monitor,Monitor-LCD,HP,L1910,PE 33104,CNC907PWYZ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0353,,UPS,UPS-PC,Eaton,5E850i,PE 39260,PA63G52JG2,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0353,,CPU,CPU-PC,HP,DX2710,PE 31990,SGH8470033,08/11/10,,On Site,0353W005_01,,,,,4096 MB,29.36 GB,11.12 GB,0.83,Windows XP,DL DEMERIT,0,,0,0,0,0,V4.0.3,eScan,,,,,0
,4,0353,,Monitor,Monitor-LCD,HP,L1910,PE 33089,CNC906Q0NM,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0353,,UPS,UPS-PC,Eaton,5E850i,PE 39263,PA63G52HYO,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0353,,Monitor,Monitor-LCD,HP,L1910,PE 32286,CNK90306DJ,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0353,,UPS,UPS-PC,Eaton,5E850i,PE 39239,PA63H13RJ2,,,On Site,,,,,,,,,,,,,,,,,,,,,,,,0
,4,0353,,CPU,CPU-PC,HP,Pro3000,PE 36807,SGH039QHHV,08/11/10,,On Site,0353W008_01,,,,,4.00 GB,29.36 GB,11.34 GB,1,Windows XP,DL DEMERIT,0,,0,0,0,0,V4.0.3,eScan,,,,,0
